lake_name,Unnamed: 1,lake_id,sample_datetime,era5_datetime,doy,latitude,longitude,total_ice_m,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Air_Temperature_celsius,Relative_Humidity_percent,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Sea_Level_Barometric_Pressure_pascal,Surface_Level_Barometric_Pressure_pascal,Precipitation_millimeterPerDay,Snowfall_millimeterPerDay,doy_sin,doy_cos,ice_prev_available,ice_prev_m,ice_prev_gap_days
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-01-15 00:00:00,2021-01-15 00:00:00,15,40.7000007629394,122.095001220703,0.32600000500679,10.0132837275867,-9.05240478515622,68.42114169774,6.17486111111111,273.157743055555,102197.6015625,102147.375,0.819683074951171,0.826729461550712,0.2551824131233728,0.9668929289391521,1.0,0.324000000953674,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-01-16 00:00:00,2021-01-16 00:00:00,16,40.7000007629394,122.095001220703,0.32600000500679,3.67586335653495,-13.7477478027343,54.5544280555584,25.86125,164.7175,103317.828125,103267.390625,0.0,0.0,0.2717767384711357,0.9623603298276545,1.0,0.32600000500679,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-01-17 00:00:00,2021-01-17 00:00:00,17,40.7000007629394,122.095001220703,0.331999987363815,3.64183458458368,-10.2126220703124,56.9541115111219,26.4365625,175.888263888888,102799.3125,102748.671875,0.0,0.0,0.2882906407095177,0.9575429528116719,1.0,0.32600000500679,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-01-18 00:00:00,2021-01-18 00:00:00,18,40.7000007629394,122.095001220703,0.337999999523162,6.56221785844031,-10.4398559570312,56.2377002022712,24.8710069444444,184.2371875,102287.3359375,102236.9609375,0.0194683670997619,0.0162580981850624,0.3047192331091634,0.9524422234305676,1.0,0.331999987363815,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-01-19 00:00:00,2021-01-19 00:00:00,19,40.7000007629394,122.095001220703,0.335999995470047,1.9046844461183,-14.4695190429687,49.9152327083526,27.0544791666666,179.905850694444,103375.296875,103323.5625,0.0,0.0,0.32105765418527105,0.9470596510722283,1.0,0.337999999523162,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-01-20 00:00:00,2021-01-20 00:00:00,20,40.7000007629394,122.095001220703,0.342000007629394,9.76421516661195,1.32158813476564,86.9286607294576,8.24996527777777,304.311145833333,102473.6015625,102426.3125,0.187575817108154,0.0915024429559707,0.3373010691361842,0.9413968285264122,1.0,0.335999995470047,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-01-21 00:00:00,2021-01-21 00:00:00,21,40.7000007629394,122.095001220703,0.345999985933303,2.00625470448444,-0.179174804687477,98.2210823591258,8.16357638888888,302.107326388888,102210.921875,102163.578125,0.573053956031799,0.405482947826385,0.35344467127408763,0.9354554315134165,1.0,0.342000007629394,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-01-22 00:00:00,2021-01-22 00:00:00,22,40.7000007629394,122.095001220703,0.354000002145767,7.14875702973457,-5.94742431640622,71.1979486889539,27.6665972222222,221.547013888888,102729.1640625,102679.890625,0.00918656587600708,0.0107679516077041,0.3694836834473831,0.9292372181882051,1.0,0.345999985933303,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-01-23 00:00:00,2021-01-23 00:00:00,23,40.7000007629394,122.095001220703,0.354000002145767,3.97261962066902,-9.36786499023435,73.2615541164374,31.3829513888888,199.204826388888,102487.65625,102438.171875,0.0,0.0,0.38541335945432564,0.9227440286201427,1.0,0.354000002145767,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-01-24 00:00:00,2021-01-24 00:00:00,24,40.7000007629394,122.095001220703,0.351999998092651,2.87805186503918,-3.25748291015622,86.6372666902641,28.4835416666666,234.125,102638.84375,102590.3984375,0.0,2.79396772384643e-06,0.40122898544750096,0.9159777842484876,1.0,0.354000002145767,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-01-25 00:00:00,2021-01-25 00:00:00,25,40.7000007629394,122.095001220703,0.354000002145767,2.06555790522205,-3.11832275390622,89.6274238643709,27.5246527777777,248.663368055555,102822.125,102774.1796875,2.23517417907714e-05,2.79396772384643e-06,0.41692588132872865,0.908940487313808,1.0,0.351999998092651,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-01-26 00:00:00,2021-01-26 00:00:00,26,40.7000007629394,122.095001220703,0.351999998092651,2.44505714585603,-3.71292724609372,99.3921353996838,27.6861111111111,245.695364583333,102284.6640625,102236.375,0.0202283263206481,0.016646459698677,0.4324994021339788,0.901634220265486,1.0,0.354000002145767,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-01-27 00:00:00,2021-01-27 00:00:00,27,40.7000007629394,122.095001220703,0.347999989986419,3.27023762063623,-7.08023681640622,56.7205327244404,36.8332638888888,191.684270833333,102789.7421875,102740.0859375,0.0,0.0,0.4479449394078912,0.8940611451454876,1.0,0.351999998092651,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-01-28 00:00:00,2021-01-28 00:00:00,28,40.7000007629394,122.095001220703,0.347999989986419,8.76311426633656,-8.08869018554685,54.643338661755,38.4427777777777,182.380729166666,102267.8984375,102217.5078125,0.0,0.0,0.46325792256749165,0.8862235029485801,1.0,0.347999989986419,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-01-29 00:00:00,2021-01-29 00:00:00,29,40.7000007629394,122.095001220703,0.34400001168251,3.4938968334459,-13.3952087402343,53.8177113494805,40.9648611111111,171.055451388888,102799.7890625,102749.1171875,0.0,0.0,0.4784338202547012,0.8781236129591848,1.0,0.347999989986419,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-01-30 00:00:00,2021-01-30 00:00:00,30,40.7000007629394,122.095001220703,0.342000007629394,7.79957155962434,-8.40860595703122,61.1783612091524,40.6750694444444,196.276458333333,102702.015625,102652.4375,0.0,0.0,0.49346814167723735,0.8697638720650646,1.0,0.34400001168251,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-01-31 00:00:00,2021-01-31 00:00:00,31,40.7000007629394,122.095001220703,0.34400001168251,2.53270766020197,-9.81638183593747,56.0402373474366,31.0236111111111,247.557517361111,102450.9609375,102402.203125,0.0,0.0,0.5083564379375123,0.8611467540480451,1.0,0.342000007629394,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-02-01 00:00:00,2021-02-01 00:00:00,32,40.7000007629394,122.095001220703,0.342000007629394,10.091865605445,-7.2426818847656,68.7892453843285,39.3922222222222,222.885520833333,102152.609375,102102.5859375,0.0,0.00445637851953506,0.5230943033491326,0.8522748088519838,1.0,0.34400001168251,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-02-02 00:00:00,2021-02-02 00:00:00,33,40.7000007629394,122.095001220703,0.345999985933303,1.39883736362801,-13.7493957519531,51.9319360174301,49.7049652777777,163.588263888888,103027.71875,102977.265625,0.0,0.0,0.5376773767406141,0.8431506618282,1.0,0.342000007629394,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-02-03 00:00:00,2021-02-03 00:00:00,34,40.7000007629394,122.095001220703,0.345999985933303,2.75804889666308,-11.3532470703124,74.9042853999689,40.6854861111111,208.0703125,102595.953125,102546.484375,2.23517417907714e-05,0.0,0.5521013427459208,0.8337770129585915,1.0,0.345999985933303,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-02-04 00:00:00,2021-02-04 00:00:00,35,40.7000007629394,122.095001220703,0.351999998092651,6.20776217105616,-6.12531127929685,76.9467911833277,50.953125,200.028940972222,102497.484375,102449.015625,0.0,0.0,0.5663619330814524,0.8241566360566663,1.0,0.345999985933303,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-02-05 00:00:00,2021-02-05 00:00:00,36,40.7000007629394,122.095001220703,0.354000002145767,7.13448345450491,0.0494323730468977,77.4367074519745,53.4270486111111,219.680607638888,101330.8203125,101283.796875,0.0,0.0,0.580454927809098,0.8142923779467267,1.0,0.351999998092651,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-02-06 00:00:00,2021-02-06 00:00:00,37,40.7000007629394,122.095001220703,0.354000002145767,2.78556640166954,-2.5835021972656,88.0686958627036,54.1725,226.331215277777,101261.7421875,101214.3984375,0.0,0.0,0.5943761565849831,0.804187157621448,1.0,0.354000002145767,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-02-07 00:00:00,2021-02-07 00:00:00,38,40.7000007629394,122.095001220703,0.351999998092651,6.81567822550659,-5.06998291015622,44.8747425200252,60.7724305555555,187.937065972222,103003.8125,102955.1796875,0.0,0.0,0.6081214998935418,0.7938439653781019,1.0,0.354000002145767,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-02-08 00:00:00,2021-02-08 00:00:00,39,40.7000007629394,122.095001220703,0.351999998092651,4.72946261022316,-6.4598449707031,49.1988633845932,62.6919097222222,191.056475694444,103351.671875,103302.2109375,0.0,0.0,0.6216868902665479,0.7832658619336791,1.0,0.351999998092651,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-02-09 00:00:00,2021-02-09 00:00:00,40,40.7000007629394,122.095001220703,0.354000002145767,5.73833564189184,-2.3973449707031,91.5498176849985,64.1097569444444,213.213958333333,102523.6328125,102475.4765625,0.0,0.0,0.6350683134867438,0.7724559775191742,1.0,0.351999998092651,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-02-10 00:00:00,2021-02-10 00:00:00,41,40.7000007629394,122.095001220703,0.356000006198883,2.95110707084486,-1.35492553710935,79.5322687570589,64.3190972222222,228.352430555555,102038.3125,101990.9375,0.0,0.0,0.6482618097757123,0.7614175109532997,1.0,0.354000002145767,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-02-11 00:00:00,2021-02-11 00:00:00,42,40.7000007629394,122.095001220703,0.356000006198883,7.1693108526494,-0.130682373046852,73.5653224395683,70.7591319444444,223.232847222222,102232.1875,102184.7734375,0.0,0.0,0.6612634749656385,0.7501537286959042,1.0,0.356000006198883,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-02-12 00:00:00,2021-02-12 00:00:00,43,40.7000007629394,122.095001220703,0.354000002145767,5.13330110613655,1.31557617187502,88.3588245738228,61.1976736111111,259.017065972222,102214.640625,102166.9765625,0.00856071710586547,0.0,0.6740694616546161,0.7386679638813748,1.0,0.356000006198883,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-02-13 00:00:00,2021-02-13 00:00:00,44,40.7000007629394,122.095001220703,0.349999994039535,3.79073099179386,1.92666015625002,93.4940398625866,43.3318055555555,289.650173611111,102358.5,102311.671875,0.321194529533386,0.0,0.6866759803451553,0.726963615332308,1.0,0.354000002145767,1.0
【Huo】Lake Hnagzhang,Lake Hnagzhang,,2021-02-14 00:00:00,2021-02-14 00:00:00,45,40.7000007629394,122.095001220703,0.349999994039535,8.24480912504227,-1.93253173828122,66.4557714220875,23.5729513888888,302.385451388888,102046.765625,101998.25,3.8909912109375,3.89100238680839,0.6990793005655562,0.7150441465537444,1.0,0.349999994039535,1.0
